Date;Day;Month;Year;Customer_Age;Age_Group;Customer_Gender;Country;State;Product_Category;Sub_Category;Product;Order_Quantity;Unit_Cost;Unit_Price;Profit;Cost;Revenue;Size;Color;Material;Warranty;Manufacturer;Rating;Shipping_Weight;Delivery_Time;Discount;Eco_Friendly;Shipping_Cost;Shipping_Company;Shipping_Type;Insurance;Return_Policy
05-06-2019;5;June;2019;29;Young Adults (25-34);F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;18;2;5;53;36;89;Medium;White;Carbon Fiber;2 Years;Manufacturer D;1;2.97;9;27;True;96.98;Posti;Next Day;Basic;No Return
05-06-2014;5;June;2014;29;Young Adults (25-34);F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;5;2;5;15;10;25;Medium;Black;Plastic;2 Years;Manufacturer A;1;7.31;9;8;True;22.62;DHL;Same Day;None;No Return
05-06-2020;5;June;2020;29;Young Adults (25-34);F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;20;2;5;59;40;99;Small;Red;Steel;Lifetime;Manufacturer D;1;1.11;3;19;False;87.52;FedEx;Standard;Basic;60 Days
05-06-2021;5;June;2021;29;Young Adults (25-34);F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;5;2;5;15;10;25;Extra Large;Green;Carbon Fiber;Lifetime;Manufacturer C;5;12.83;7;18;False;78.78;FedEx;Express;Premium;60 Days
30-06-2016;30;June;2016;29;Young Adults (25-34);F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;19;2;5;56;38;94;Small;Black;Aluminum;Lifetime;Manufacturer D;3;14.24;6;7;False;78.24;UPS;Next Day;Premium;No Return
30-06-2020;30;June;2020;29;Young Adults (25-34);F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;14;2;5;41;28;69;Small;Green;Plastic;Lifetime;Manufacturer D;2;11.47;1;4;True;85.25;DHL;Same Day;None;30 Days
30-06-2021;30;June;2021;29;Young Adults (25-34);F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;21;2;5;62;42;104;Small;Black;Aluminum;1 Year;Manufacturer A;1;8.67;4;6;True;77.3;FedEx;Express;Premium;60 Days
30-06-2018;30;June;2018;29;Young Adults (25-34);F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;14;2;5;41;28;69;Large;Blue;Steel;2 Years;Manufacturer D;3;4.11;3;16;True;64.49;FedEx;Same Day;None;7 Days
02-07-2020;2;July;2020;29;Young Adults (25-34);F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;11;2;5;32;22;54;Extra Large;Blue;Carbon Fiber;3 Years;Manufacturer C;3;3.09;2;8;True;17.47;UPS;Same Day;Premium;60 Days
02-07-2018;2;July;2018;29;Young Adults (25-34);F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;22;2;5;65;44;109;Large;Green;Aluminum;3 Years;Manufacturer C;2;7.98;6;7;False;8.09;Posti;Same Day;None;60 Days
02-07-2023;2;July;2023;29;Young Adults (25-34);F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;9;2;5;27;18;45;Large;Green;Plastic;2 Years;Manufacturer D;5;4.71;3;22;False;92.48;Posti;Next Day;None;No Return
02-07-2016;2;July;2016;29;Young Adults (25-34);F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;21;2;5;62;42;104;Medium;Blue;Carbon Fiber;Lifetime;Manufacturer C;4;10.22;6;0;False;63.58;UPS;Same Day;Premium;No Return
09-07-2014;9;July;2014;35;Adults (35-64);M;France;Seine (Paris);Accessories;Bottles and Cages;Water Bottle - 30 oz.;11;2;5;23;22;45;Large;Green;Carbon Fiber;1 Year;Manufacturer A;4;4.34;8;16;True;80.67;GLS;Same Day;None;No Return
09-07-2017;9;July;2017;35;Adults (35-64);M;France;Seine (Paris);Accessories;Bottles and Cages;Water Bottle - 30 oz.;12;2;5;25;24;49;Large;White;Plastic;2 Years;Manufacturer D;3;2.97;4;21;True;50.74;Posti;Standard;Premium;No Return
09-07-2021;9;July;2021;35;Adults (35-64);M;France;Seine (Paris);Accessories;Bottles and Cages;Water Bottle - 30 oz.;8;2;5;17;16;33;Large;Red;Steel;Lifetime;Manufacturer C;2;8.93;3;14;True;16.14;FedEx;Express;Premium;No Return
09-07-2013;9;July;2013;35;Adults (35-64);M;France;Seine (Paris);Accessories;Bottles and Cages;Water Bottle - 30 oz.;12;2;5;25;24;49;Large;Black;Carbon Fiber;Lifetime;Manufacturer B;4;11.53;7;27;False;16.89;GLS;Same Day;Basic;7 Days
05-06-2013;5;June;2013;35;Adults (35-64);M;France;Seine (Paris);Accessories;Bottles and Cages;Water Bottle - 30 oz.;4;2;5;8;8;16;Medium;White;Aluminum;Lifetime;Manufacturer C;3;1.57;3;19;True;70.13;Posti;Express;Basic;30 Days
05-06-2015;5;June;2015;35;Adults (35-64);M;France;Seine (Paris);Accessories;Bottles and Cages;Water Bottle - 30 oz.;14;2;5;29;28;57;Large;Green;Aluminum;3 Years;Manufacturer B;5;9.48;4;28;True;45.88;UPS;Next Day;None;60 Days
05-06-2014;5;June;2014;35;Adults (35-64);M;France;Seine (Paris);Accessories;Bottles and Cages;Water Bottle - 30 oz.;4;2;5;8;8;16;Large;Green;Plastic;Lifetime;Manufacturer C;4;12.32;2;15;True;24.05;DHL;Next Day;Premium;30 Days
05-06-2013;5;June;2013;35;Adults (35-64);M;France;Seine (Paris);Accessories;Bottles and Cages;Water Bottle - 30 oz.;12;2;5;25;24;49;Small;White;Carbon Fiber;1 Year;Manufacturer D;3;0.59;2;19;True;51.7;GLS;Next Day;None;30 Days
03-07-2015;3;July;2015;36;Adults (35-64);M;Germany;Nordrhein-Westfalen;Accessories;Bottles and Cages;Road Bottle Cage;3;3;9;14;9;23;Medium;Red;Steel;Lifetime;Manufacturer D;3;3.75;4;2;False;11.1;Posti;Next Day;Premium;60 Days
03-07-2020;3;July;2020;36;Adults (35-64);M;Germany;Nordrhein-Westfalen;Accessories;Bottles and Cages;Road Bottle Cage;7;3;9;34;21;55;Large;Black;Steel;3 Years;Manufacturer D;1;4.83;7;24;True;60.29;Posti;Same Day;None;60 Days
03-07-2022;3;July;2022;36;Adults (35-64);M;Germany;Nordrhein-Westfalen;Accessories;Bottles and Cages;Road Bottle Cage;4;3;9;19;12;31;Small;Black;Steel;1 Year;Manufacturer B;5;0.7;8;9;True;30.55;GLS;Express;Premium;7 Days
03-07-2013;3;July;2013;36;Adults (35-64);M;Germany;Nordrhein-Westfalen;Accessories;Bottles and Cages;Road Bottle Cage;7;3;9;34;21;55;Large;Black;Steel;1 Year;Manufacturer A;1;10.33;4;26;False;80.77;UPS;Same Day;Basic;No Return
06-07-2013;6;July;2013;61;Adults (35-64);F;France;Seine (Paris);Accessories;Bottles and Cages;Water Bottle - 30 oz.;13;2;5;27;26;53;Small;Green;Plastic;1 Year;Manufacturer C;2;6.58;5;13;True;34.48;UPS;Next Day;Premium;60 Days
06-07-2022;6;July;2022;61;Adults (35-64);F;France;Seine (Paris);Accessories;Bottles and Cages;Water Bottle - 30 oz.;29;2;5;61;58;119;Small;Black;Aluminum;Lifetime;Manufacturer B;1;9.89;1;17;True;48.25;FedEx;Next Day;Premium;No Return
06-07-2022;6;July;2022;61;Adults (35-64);F;France;Seine (Paris);Accessories;Bottles and Cages;Water Bottle - 30 oz.;11;2;5;23;22;45;Large;Blue;Steel;1 Year;Manufacturer D;1;6.37;5;2;False;6.1;UPS;Standard;Premium;7 Days
06-07-2019;6;July;2019;61;Adults (35-64);F;France;Seine (Paris);Accessories;Bottles and Cages;Water Bottle - 30 oz.;27;2;5;57;54;111;Extra Large;Black;Steel;3 Years;Manufacturer B;4;3.02;4;22;True;11.88;DHL;Standard;Basic;No Return
27-09-2019;27;September;2019;35;Adults (35-64);M;France;Pas de Calais;Accessories;Bottles and Cages;Water Bottle - 30 oz.;26;2;5;59;52;111;Large;Blue;Aluminum;3 Years;Manufacturer D;3;7.98;4;26;False;42.29;DHL;Express;Basic;30 Days
27-09-2020;27;September;2020;35;Adults (35-64);M;France;Pas de Calais;Accessories;Bottles and Cages;Water Bottle - 30 oz.;4;2;5;9;8;17;Small;Red;Steel;2 Years;Manufacturer B;5;10.99;2;29;True;50.59;Posti;Express;None;30 Days
27-09-2016;27;September;2016;35;Adults (35-64);M;France;Pas de Calais;Accessories;Bottles and Cages;Water Bottle - 30 oz.;28;2;5;63;56;119;Small;Black;Steel;Lifetime;Manufacturer A;1;2.74;2;15;True;62.0;Posti;Standard;Basic;No Return
27-09-2014;27;September;2014;35;Adults (35-64);M;France;Pas de Calais;Accessories;Bottles and Cages;Water Bottle - 30 oz.;2;2;5;5;4;9;Small;Blue;Aluminum;3 Years;Manufacturer D;5;5.63;6;7;False;32.71;UPS;Express;Premium;No Return
13-01-2015;13;January;2015;35;Adults (35-64);M;France;Pas de Calais;Accessories;Bottles and Cages;Water Bottle - 30 oz.;15;2;5;34;30;64;Small;Blue;Plastic;2 Years;Manufacturer C;1;11.15;3;17;False;71.02;UPS;Same Day;None;30 Days
13-01-2020;13;January;2020;35;Adults (35-64);M;France;Pas de Calais;Accessories;Bottles and Cages;Water Bottle - 30 oz.;16;2;5;36;32;68;Small;Black;Plastic;Lifetime;Manufacturer A;2;10.02;8;8;False;86.71;Posti;Express;Basic;No Return
13-01-2019;13;January;2019;35;Adults (35-64);M;France;Pas de Calais;Accessories;Bottles and Cages;Water Bottle - 30 oz.;13;2;5;29;26;55;Large;Green;Carbon Fiber;1 Year;Manufacturer B;1;14.99;2;7;True;79.09;Posti;Next Day;Premium;No Return
13-01-2020;13;January;2020;35;Adults (35-64);M;France;Pas de Calais;Accessories;Bottles and Cages;Water Bottle - 30 oz.;14;2;5;32;28;60;Extra Large;Black;Carbon Fiber;3 Years;Manufacturer B;4;3.02;4;15;False;8.76;FedEx;Same Day;Basic;60 Days
16-07-2021;16;July;2021;43;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Road Bottle Cage;18;3;9;97;54;151;Large;White;Carbon Fiber;2 Years;Manufacturer D;3;5.49;7;5;False;50.65;Posti;Standard;Premium;7 Days
16-07-2022;16;July;2022;43;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Road Bottle Cage;3;3;9;16;9;25;Extra Large;Black;Aluminum;3 Years;Manufacturer D;2;3.37;3;14;False;14.97;GLS;Standard;None;No Return
16-07-2017;16;July;2017;43;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Road Bottle Cage;16;3;9;86;48;134;Medium;Black;Steel;Lifetime;Manufacturer A;1;4.04;6;7;True;27.99;Posti;Next Day;None;60 Days
16-07-2021;16;July;2021;43;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Road Bottle Cage;3;3;9;16;9;25;Medium;Green;Aluminum;2 Years;Manufacturer B;5;3.34;8;8;True;98.73;Posti;Express;Premium;30 Days
02-11-2015;2;November;2015;57;Adults (35-64);M;France;Seine Saint Denis;Accessories;Bottles and Cages;Water Bottle - 30 oz.;9;2;5;19;18;37;Medium;Black;Plastic;Lifetime;Manufacturer A;2;14.84;7;11;False;18.54;UPS;Same Day;None;No Return
02-11-2016;2;November;2016;57;Adults (35-64);M;France;Seine Saint Denis;Accessories;Bottles and Cages;Water Bottle - 30 oz.;28;2;5;59;56;115;Large;Black;Carbon Fiber;3 Years;Manufacturer C;2;9.87;9;5;False;52.39;Posti;Next Day;None;7 Days
02-11-2021;2;November;2021;57;Adults (35-64);M;France;Seine Saint Denis;Accessories;Bottles and Cages;Water Bottle - 30 oz.;7;2;5;15;14;29;Small;Green;Steel;3 Years;Manufacturer B;1;1.73;9;29;False;63.72;UPS;Express;Basic;7 Days
02-11-2018;2;November;2018;57;Adults (35-64);M;France;Seine Saint Denis;Accessories;Bottles and Cages;Water Bottle - 30 oz.;30;2;5;63;60;123;Small;Blue;Steel;3 Years;Manufacturer D;2;8.05;8;17;False;71.73;GLS;Same Day;Premium;30 Days
05-06-2015;5;June;2015;55;Adults (35-64);F;Germany;Bayern;Accessories;Bottles and Cages;Mountain Bottle Cage;18;4;10;106;72;178;Small;White;Carbon Fiber;2 Years;Manufacturer A;5;1.7;5;18;True;58.17;GLS;Next Day;Premium;No Return
05-06-2018;5;June;2018;55;Adults (35-64);F;Germany;Bayern;Accessories;Bottles and Cages;Mountain Bottle Cage;25;4;10;148;100;248;Extra Large;White;Carbon Fiber;2 Years;Manufacturer B;2;6.16;3;6;True;5.93;DHL;Express;None;30 Days
05-06-2023;5;June;2023;55;Adults (35-64);F;Germany;Bayern;Accessories;Bottles and Cages;Mountain Bottle Cage;17;4;10;100;68;168;Small;White;Steel;2 Years;Manufacturer D;5;9.78;2;7;True;36.01;DHL;Next Day;Premium;60 Days
05-06-2013;5;June;2013;55;Adults (35-64);F;Germany;Bayern;Accessories;Bottles and Cages;Mountain Bottle Cage;22;4;10;130;88;218;Medium;Green;Carbon Fiber;Lifetime;Manufacturer B;1;1.19;6;14;False;54.18;FedEx;Express;Basic;7 Days
15-08-2023;15;August;2023;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;4;3;9;23;12;35;Small;Black;Steel;Lifetime;Manufacturer B;3;1.17;7;6;False;13.35;UPS;Express;Basic;No Return
15-08-2016;15;August;2016;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;6;3;9;34;18;52;Large;Black;Plastic;Lifetime;Manufacturer C;2;4.13;8;21;True;38.31;DHL;Express;None;7 Days
23-01-2018;23;January;2018;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;7;3;9;39;21;60;Medium;White;Plastic;1 Year;Manufacturer C;3;10.06;8;20;False;8.15;GLS;Standard;None;7 Days
23-01-2013;23;January;2013;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;11;3;9;62;33;95;Small;Blue;Steel;3 Years;Manufacturer D;5;13.91;8;18;True;12.46;GLS;Same Day;None;60 Days
23-01-2020;23;January;2020;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;9;3;9;51;27;78;Extra Large;Black;Steel;1 Year;Manufacturer C;2;4.44;7;27;False;42.71;UPS;Express;Basic;7 Days
23-01-2023;23;January;2023;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;13;3;9;73;39;112;Small;Black;Carbon Fiber;2 Years;Manufacturer A;4;14.37;8;29;True;17.61;DHL;Next Day;Basic;60 Days
22-02-2023;22;February;2023;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;13;3;9;73;39;112;Extra Large;Green;Aluminum;1 Year;Manufacturer C;3;8.45;4;14;True;58.92;GLS;Next Day;Premium;60 Days
22-02-2017;22;February;2017;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;10;3;9;56;30;86;Extra Large;Red;Carbon Fiber;2 Years;Manufacturer B;2;7.79;7;6;False;70.5;Posti;Same Day;Premium;60 Days
22-02-2019;22;February;2019;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;11;3;9;62;33;95;Small;White;Carbon Fiber;1 Year;Manufacturer B;3;2.0;6;8;True;81.06;UPS;Express;None;7 Days
22-02-2019;22;February;2019;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;10;3;9;56;30;86;Small;White;Steel;3 Years;Manufacturer A;2;14.35;9;9;False;24.01;FedEx;Standard;Basic;30 Days
29-03-2021;29;March;2021;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;21;3;9;118;63;181;Extra Large;Blue;Carbon Fiber;1 Year;Manufacturer D;1;11.98;8;27;False;20.91;GLS;Express;Premium;30 Days
29-03-2019;29;March;2019;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;5;3;9;28;15;43;Small;Red;Steel;Lifetime;Manufacturer C;3;0.55;7;21;True;14.93;UPS;Express;Premium;60 Days
29-03-2023;29;March;2023;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;22;3;9;124;66;190;Small;Black;Carbon Fiber;3 Years;Manufacturer B;4;12.0;8;23;True;65.46;UPS;Next Day;None;60 Days
29-03-2016;29;March;2016;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;3;3;9;17;9;26;Small;Green;Plastic;Lifetime;Manufacturer B;4;8.52;8;19;True;72.12;Posti;Express;Premium;60 Days
07-04-2017;7;April;2017;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;29;3;9;164;87;251;Medium;Green;Plastic;1 Year;Manufacturer C;5;1.95;3;23;True;8.0;GLS;Next Day;None;60 Days
07-04-2021;7;April;2021;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;22;3;9;124;66;190;Medium;Blue;Plastic;3 Years;Manufacturer C;2;10.67;8;29;False;93.94;FedEx;Express;Basic;No Return
07-04-2014;7;April;2014;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;27;3;9;152;81;233;Extra Large;Green;Steel;Lifetime;Manufacturer D;3;10.16;6;11;True;9.94;FedEx;Same Day;Basic;30 Days
07-04-2018;7;April;2018;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;20;3;9;113;60;173;Medium;Green;Carbon Fiber;2 Years;Manufacturer A;5;10.39;2;27;True;56.42;UPS;Next Day;Premium;30 Days
05-05-2018;5;May;2018;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;10;3;9;56;30;86;Large;Blue;Steel;Lifetime;Manufacturer A;3;13.2;8;23;False;72.36;DHL;Next Day;Basic;7 Days
05-05-2015;5;May;2015;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;29;3;9;164;87;251;Extra Large;Blue;Carbon Fiber;2 Years;Manufacturer D;2;11.52;1;26;True;87.74;GLS;Standard;Premium;30 Days
05-05-2023;5;May;2023;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;12;3;9;68;36;104;Small;Blue;Carbon Fiber;2 Years;Manufacturer A;4;13.71;7;15;True;72.84;FedEx;Same Day;Basic;60 Days
05-05-2020;5;May;2020;55;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Road Bottle Cage;27;3;9;152;81;233;Medium;Black;Aluminum;Lifetime;Manufacturer A;1;6.04;7;19;False;81.16;FedEx;Express;Basic;7 Days
24-06-2014;24;June;2014;18;Youth (<25);F;Australia;South Australia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;25;2;5;53;50;103;Medium;White;Carbon Fiber;1 Year;Manufacturer B;4;8.65;3;3;True;37.25;GLS;Same Day;Premium;No Return
24-06-2022;24;June;2022;18;Youth (<25);F;Australia;South Australia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;13;2;5;27;26;53;Large;White;Plastic;2 Years;Manufacturer A;5;14.79;7;9;True;82.41;DHL;Next Day;Basic;30 Days
24-06-2020;24;June;2020;18;Youth (<25);F;Australia;South Australia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;22;2;5;46;44;90;Large;Green;Plastic;2 Years;Manufacturer B;1;9.06;7;28;False;12.61;Posti;Standard;None;60 Days
24-06-2016;24;June;2016;18;Youth (<25);F;Australia;South Australia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;11;2;5;23;22;45;Extra Large;Black;Plastic;Lifetime;Manufacturer A;5;6.62;3;7;False;90.01;Posti;Express;Premium;7 Days
17-10-2023;17;October;2023;19;Youth (<25);F;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;25;3;9;114;75;189;Extra Large;Black;Carbon Fiber;Lifetime;Manufacturer D;2;7.27;5;17;True;57.02;GLS;Next Day;Basic;60 Days
17-10-2016;17;October;2016;19;Youth (<25);F;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;29;3;9;132;87;219;Large;Red;Aluminum;1 Year;Manufacturer A;1;11.21;1;22;False;82.64;FedEx;Express;Basic;30 Days
17-10-2013;17;October;2013;19;Youth (<25);F;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;24;3;9;109;72;181;Large;Green;Steel;3 Years;Manufacturer A;5;5.79;1;5;False;47.97;DHL;Standard;Premium;30 Days
17-10-2020;17;October;2020;19;Youth (<25);F;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;27;3;9;123;81;204;Medium;Green;Aluminum;Lifetime;Manufacturer B;2;1.2;4;25;False;66.14;FedEx;Express;None;60 Days
01-05-2013;1;May;2013;19;Youth (<25);F;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;27;3;9;123;81;204;Small;Black;Carbon Fiber;Lifetime;Manufacturer C;4;13.76;9;2;False;55.01;UPS;Same Day;Premium;No Return
01-05-2020;1;May;2020;19;Youth (<25);F;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;13;3;9;59;39;98;Large;White;Plastic;Lifetime;Manufacturer B;2;7.49;9;27;True;74.5;GLS;Standard;Premium;60 Days
01-05-2015;1;May;2015;19;Youth (<25);F;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;28;3;9;128;84;212;Medium;Blue;Aluminum;1 Year;Manufacturer B;3;8.02;5;20;False;12.75;GLS;Express;None;7 Days
01-05-2014;1;May;2014;19;Youth (<25);F;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;10;3;9;46;30;76;Extra Large;White;Steel;3 Years;Manufacturer A;2;5.75;4;28;True;10.73;FedEx;Same Day;Premium;No Return
29-05-2016;29;May;2016;19;Youth (<25);F;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;27;3;9;123;81;204;Large;Red;Aluminum;3 Years;Manufacturer D;2;13.84;2;13;True;28.47;UPS;Next Day;Premium;No Return
29-05-2016;29;May;2016;19;Youth (<25);F;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;28;3;9;128;84;212;Medium;Black;Carbon Fiber;Lifetime;Manufacturer D;3;3.18;8;10;True;20.16;DHL;Next Day;None;30 Days
29-05-2016;29;May;2016;19;Youth (<25);F;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;25;3;9;114;75;189;Large;Green;Carbon Fiber;3 Years;Manufacturer C;5;6.17;7;9;False;87.82;DHL;Standard;Basic;7 Days
29-05-2023;29;May;2023;19;Youth (<25);F;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;30;3;9;137;90;227;Small;White;Plastic;2 Years;Manufacturer A;5;6.0;7;19;False;25.83;Posti;Next Day;Basic;No Return
16-06-2018;16;June;2018;19;Youth (<25);F;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;22;3;9;100;66;166;Large;Black;Plastic;3 Years;Manufacturer B;2;7.79;4;2;False;97.71;GLS;Next Day;Basic;30 Days
16-06-2020;16;June;2020;19;Youth (<25);F;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;19;3;9;87;57;144;Extra Large;Black;Steel;Lifetime;Manufacturer D;3;14.55;2;28;True;37.01;UPS;Same Day;None;7 Days
28-02-2021;28;February;2021;54;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Road Bottle Cage;8;3;9;43;24;67;Medium;Red;Plastic;3 Years;Manufacturer A;3;3.4;7;27;False;22.3;Posti;Express;Basic;30 Days
28-02-2018;28;February;2018;54;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Road Bottle Cage;19;3;9;102;57;159;Small;Red;Aluminum;Lifetime;Manufacturer A;4;9.71;3;5;False;80.02;UPS;Express;Premium;No Return
28-02-2020;28;February;2020;54;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Road Bottle Cage;9;3;9;48;27;75;Medium;Red;Aluminum;3 Years;Manufacturer D;5;8.59;6;22;False;67.58;GLS;Standard;Premium;30 Days
